row_number,column_name,error
8,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
9,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
12,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
15,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
16,customer_id,customer id cannot be blank
17,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
23,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
24,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
30,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
31,contract_type,contract_type cannot be blank
32,contract_type,contract_type cannot be blank
37,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
39,contract_type,contract_type cannot be blank
44,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
47,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
48,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
51,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
60,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
61,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
62,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
63,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
66,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
67,contract_type,contract_type cannot be blank
68,customer_id,customer id cannot be blank
68,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
70,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
73,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
76,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
84,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
90,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
93,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
95,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
97,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
98,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
101,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
102,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
107,contract_type,contract_type cannot be blank
112,contract_type,contract_type cannot be blank
118,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
125,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
128,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
129,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
133,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
135,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
143,customer_id,customer id cannot be blank
143,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
146,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
147,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
151,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
154,contract_type,contract_type cannot be blank
157,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
167,contract_type,contract_type cannot be blank
