row_number,column_name,error
6,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
12,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
18,customer_id,customer id cannot be blank
18,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
23,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
25,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
27,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
30,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
41,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
42,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
47,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
54,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
67,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
73,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
75,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
77,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
78,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
79,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
84,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
87,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
90,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
96,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
97,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
100,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
101,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
102,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
103,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
111,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
113,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
