row_number,column_name,error
3,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
4,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
8,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
10,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
11,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
14,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
17,contract_type,contract_type cannot be blank
23,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
26,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
36,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
38,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
40,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
43,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
46,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
50,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
52,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
53,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
57,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
61,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
63,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
68,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
70,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
71,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
74,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
78,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
83,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
84,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
87,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
88,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
89,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
93,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
105,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
109,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
114,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
127,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
133,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
135,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
139,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
140,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
145,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
150,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
151,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
156,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
165,customer_id,customer id cannot be blank
169,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
171,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
179,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
192,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
194,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
197,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
203,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
204,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
211,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
212,customer_id,customer id cannot be blank
216,customer_id,customer id cannot be blank
218,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
