row_number,column_name,error
2,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
5,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
12,contract_type,contract_type cannot be blank
14,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
20,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
28,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
29,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
31,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
37,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
43,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
45,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
47,contract_type,contract_type cannot be blank
50,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
53,contract_type,contract_type cannot be blank
56,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
64,customer_id,customer id cannot be blank
68,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
69,customer_id,customer id cannot be blank
72,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
74,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
77,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
84,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
85,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
86,contract_type,contract_type cannot be blank
87,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
89,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
90,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
92,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
93,customer_id,customer id cannot be blank
97,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
100,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
105,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
106,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
110,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
112,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
114,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
118,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
