row_number,column_name,error
1,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
8,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
11,contract_type,contract_type cannot be blank
20,contract_type,contract_type cannot be blank
21,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
35,customer_id,customer id cannot be blank
35,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
36,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
38,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
42,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
43,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
45,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
47,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
53,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
58,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
61,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
62,contract_type,contract_type cannot be blank
64,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
69,customer_id,customer id cannot be blank
69,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
76,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
78,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
81,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
82,contract_type,contract_type cannot be blank
86,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
87,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
88,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
89,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
90,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
94,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
100,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
111,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
112,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
114,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
115,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
116,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
117,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
125,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
126,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
130,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
136,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
148,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
153,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
157,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
161,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
165,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
171,contract_type,contract_type cannot be blank
174,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
176,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
177,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
178,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
186,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
196,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
199,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
201,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
204,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
207,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
213,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
214,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
217,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
220,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
225,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
229,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
231,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
239,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
246,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
251,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
252,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
253,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
255,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
257,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
261,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
268,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
269,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
273,customer_id,customer id cannot be blank
277,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
283,customer_id,customer id cannot be blank
285,customer_id,customer id cannot be blank
287,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
289,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
290,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
291,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
294,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
299,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
305,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
306,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
308,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
309,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
311,customer_id,customer id cannot be blank
313,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
314,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
325,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
327,contract_type,contract_type cannot be blank
329,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
331,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
332,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
333,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
334,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
