row_number,column_name,error
2,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
5,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
8,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
9,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
10,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
12,contract_type,contract_type cannot be blank
15,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
18,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
28,customer_id,customer id cannot be blank
39,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
43,contract_type,contract_type cannot be blank
46,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
54,customer_id,customer id cannot be blank
55,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
56,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
70,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
71,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
72,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
73,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
74,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
87,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
89,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
92,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
93,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
98,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
100,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
103,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
115,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
122,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
124,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
125,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
129,contract_type,contract_type cannot be blank
144,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
145,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
147,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
148,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
