row_number,column_name,error
3,contract_type,contract_type cannot be blank
4,contract_type,contract_type cannot be blank
6,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
15,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
16,customer_id,customer id cannot be blank
16,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
18,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
20,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
30,customer_id,customer id cannot be blank
30,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
36,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
46,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
50,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
54,customer_id,customer id cannot be blank
58,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
78,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
88,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
95,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
98,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
99,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
100,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
104,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
106,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
107,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
110,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
111,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
112,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
115,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
130,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
131,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
143,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
150,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
152,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
153,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
155,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
