row_number,column_name,error
7,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
13,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
14,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
19,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
22,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
24,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
31,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
33,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
36,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
37,contract_type,contract_type cannot be blank
40,contract_type,contract_type cannot be blank
41,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
43,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
44,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
45,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
46,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
52,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
53,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
56,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
57,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
65,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
70,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
72,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
81,contract_type,contract_type cannot be blank
84,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
88,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
95,contract_type,contract_type cannot be blank
96,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
98,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
104,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
105,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
106,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
107,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
110,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
116,contract_type,contract_type cannot be blank
119,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
122,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
123,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
124,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
128,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
137,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
142,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
144,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
145,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
146,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
147,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
150,customer_id,customer id cannot be blank
151,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
152,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
154,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
158,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
162,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
170,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
174,customer_id,customer id cannot be blank
180,contract_type,contract_type cannot be blank
182,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
186,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
187,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
191,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
197,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
198,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
203,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
206,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
209,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
210,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
211,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
214,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
216,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
217,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
224,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
230,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
232,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
234,customer_id,customer id cannot be blank
235,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
237,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
241,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
243,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
245,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
247,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
251,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
252,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
254,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
260,contract_type,contract_type cannot be blank
265,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
269,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
271,contract_type,contract_type cannot be blank
272,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
276,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
285,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
286,contract_type,contract_type cannot be blank
287,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
296,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
302,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
304,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
308,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
310,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
312,customer_id,customer id cannot be blank
315,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
319,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
323,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
325,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
327,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
330,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
331,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
335,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
342,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
344,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
346,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
354,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
357,customer_id,customer id cannot be blank
357,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
358,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
365,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
372,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
373,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
377,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
378,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
382,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
384,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
389,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
391,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
395,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
402,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
405,customer_id,customer id cannot be blank
407,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
410,contract_type,contract_type cannot be blank
417,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
424,customer_id,customer id cannot be blank
430,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
432,customer_id,customer id cannot be blank
434,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
439,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
442,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
443,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
444,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
445,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
447,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
452,customer_id,customer id cannot be blank
454,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
457,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
468,contract_type,contract_type cannot be blank
471,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
475,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
477,customer_id,customer id cannot be blank
481,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
488,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
489,contract_type,contract_type cannot be blank
490,contract_type,contract_type cannot be blank
492,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
500,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
505,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
507,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
513,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
518,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
523,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
529,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
532,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
537,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
543,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
550,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
551,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
558,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
560,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
565,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
567,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
570,customer_id,customer id cannot be blank
570,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
571,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
573,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
574,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
576,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
579,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
582,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
584,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
593,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
596,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
598,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
601,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
605,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
608,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
609,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
611,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
613,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
615,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
616,contract_type,contract_type cannot be blank
626,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
633,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
645,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
648,customer_id,customer id cannot be blank
648,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
650,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
652,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
653,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
661,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
664,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
669,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
673,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
676,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
678,customer_id,customer id cannot be blank
683,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
684,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
686,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
690,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
693,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
696,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
697,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
700,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
705,contract_type,contract_type cannot be blank
706,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
707,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
708,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
710,contract_type,contract_type cannot be blank
714,customer_id,customer id cannot be blank
714,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
719,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
724,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
725,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
729,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
731,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
736,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
742,customer_id,customer id cannot be blank
743,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
746,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
748,customer_id,customer id cannot be blank
748,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
750,customer_id,customer id cannot be blank
753,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
754,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
755,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
760,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
761,customer_id,customer id cannot be blank
763,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
765,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
