row_number,column_name,error
2,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
3,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
5,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
7,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
8,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
9,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
15,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
16,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
18,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
21,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
22,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
23,customer_id,customer id cannot be blank
28,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
33,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
44,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
45,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
47,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
49,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
56,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
57,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
66,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
67,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
75,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
78,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
79,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
80,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
83,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
84,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
91,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
94,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
99,contract_type,contract_type cannot be blank
101,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
103,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
106,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
110,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
111,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
112,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
113,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
118,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
122,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
126,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
127,contract_type,contract_type cannot be blank
137,customer_id,customer id cannot be blank
142,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
143,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
146,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
147,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
150,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
152,contract_type,contract_type cannot be blank
153,contract_type,contract_type cannot be blank
158,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
159,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
162,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
164,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
166,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
175,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
178,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
180,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
182,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
185,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
187,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
190,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
194,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
197,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
199,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
205,customer_id,customer id cannot be blank
206,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
214,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
218,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
221,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
226,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
227,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
229,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
232,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
234,contract_type,"contract_type must be one of ['Annual', 'Monthly', 'Quarterly']"
